営業日,商品コード,商品名,カテゴリ1コード,カテゴリ1,カテゴリ2コード,カテゴリ2,カテゴリ3コード,カテゴリ3,カテゴリ4コード,カテゴリ4,カテゴリ5コード,カテゴリ5,平均単価,売上数量,売上金額
2021/02/19(金),7,ｾｯﾄ)紅茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,1,¥150
2021/02/19(金),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,2,¥300
2021/02/19(金),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,100",1,"¥1,100"
2021/02/19(金),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥350,2,¥700
2021/02/19(金),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥900,1,¥900
2021/02/19(金),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥900,3,"¥2,700"
2021/02/19(金),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,3,¥450
2021/02/19(金),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,3,¥450
2021/02/19(金),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥390,1,¥390
2021/02/19(金),124,AFｾｯﾄ)テータリック,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥150,1,¥150
2021/02/19(金),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥200,1,¥200
2021/02/19(金),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",2,"¥2,000"
2021/02/19(金),168,擂茶,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,200",1,"¥1,200"
2021/02/19(金),171,TO)魚生(イーサン),39,イベント,41,春節,,,,,,,"¥2,688",1,"¥2,688"
2021/02/19(金),179,タンブラーバッグ,42,雑貨,43,トートバッグ,,,,,,,¥690,1,¥690
2021/02/20(土),10,エビ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,300",3,"¥3,900"
2021/02/20(土),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,100",1,"¥1,100"
2021/02/20(土),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,100",8,"¥8,800"
2021/02/20(土),13,醤油チキンライス,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,100",3,"¥3,300"
2021/02/20(土),14,野菜春雨炒め,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥700,1,¥700
2021/02/20(土),15,南乳唐揚げ豚,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥700,4,"¥2,800"
2021/02/20(土),16,手羽先の塩卵唐揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥700,1,¥700
2021/02/20(土),18,揚げ春巻き,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥700,1,¥700
2021/02/20(土),19,揚げ饅頭 ｶﾚｰﾁｷﾝ付,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥700,1,¥700
2021/02/20(土),20,チキンライス,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥200,1,¥200
2021/02/20(土),23,仙草ゼリー,5,ディナーメニュー,10,デザート,,,,,,,¥350,2,¥700
2021/02/20(土),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥500,3,"¥1,500"
2021/02/20(土),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥350,10,"¥3,500"
2021/02/20(土),30,コーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥350,2,¥700
2021/02/20(土),35,ハイボール(ｿｰﾀﾞ割り),5,ディナーメニュー,13,アルコール,,,,,,,¥450,14,"¥6,300"
2021/02/20(土),41,緑茶,5,ディナーメニュー,12,ドリンク,,,,,,,¥300,1,¥300
2021/02/20(土),43,タイガービール(瓶),5,ディナーメニュー,13,アルコール,,,,,,,¥600,1,¥600
2021/02/20(土),47,マレーシア・マリング,5,ディナーメニュー,13,アルコール,,,,,,,¥550,1,¥550
2021/02/20(土),56,TO)エビ麺,15,テイクアウト,6,L)麺,,,,,,,"¥1,100",1,"¥1,100"
2021/02/20(土),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥900,1,¥900
2021/02/20(土),99,肉詰め厚揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥700,1,¥700
2021/02/20(土),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥390,5,"¥1,950"
2021/02/20(土),119,全粒粉単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥450,3,"¥1,350"
2021/02/20(土),124,AFｾｯﾄ)テータリック,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥150,5,¥750
2021/02/20(土),130,TO)ホワイト単品,15,テイクアウト,21,TO)弁当,,,,,,,¥390,1,¥390
2021/02/20(土),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥200,2,¥400
2021/02/20(土),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥450,3,"¥1,350"
2021/02/20(土),155,AFｾｯﾄ)ダルゴナコーヒー,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥350,1,¥350
2021/02/20(土),156,ダルゴナコーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥500,2,"¥1,000"
2021/02/20(土),168,擂茶,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,200",5,"¥6,000"
2021/02/20(土),169,TO) 擂茶,15,テイクアウト,21,TO)弁当,,,,,,,"¥1,000",1,"¥1,000"
2021/02/20(土),170,魚生(イーサン),39,イベント,41,春節,,,,,,,"¥2,688",4,"¥10,752"
2021/02/20(土),171,TO)魚生(イーサン),39,イベント,41,春節,,,,,,,"¥2,688",1,"¥2,688"
2021/02/20(土),172,春巻きのｼｭｰｶﾞｰｽﾅｯｸ(春捲糖酥餅),39,イベント,41,春節,,,,,,,¥688,2,"¥1,376"
2021/02/20(土),173,海苔春巻き(香脆紫菜酥捲),39,イベント,41,春節,,,,,,,¥888,1,¥888
2021/02/20(土),174,春節お菓子ｾｯﾄ,39,イベント,41,春節,,,,,,,"¥1,388",3,"¥4,164"
2021/02/20(土),178,トートバッグ（ﾅｼﾚﾏｯ）,42,雑貨,43,トートバッグ,,,,,,,"¥1,490",1,"¥1,490"
2021/02/22(月),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",3,"¥3,300"
2021/02/22(月),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥900,3,"¥2,700"
2021/02/22(月),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥900,5,"¥4,500"
2021/02/22(月),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥900,1,¥900
2021/02/22(月),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥900,3,"¥2,700"
2021/02/22(月),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,4,¥600
2021/02/22(月),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,3,¥450
2021/02/22(月),96,ｾｯﾄ)緑茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,1,¥150
2021/02/22(月),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥390,1,¥390
2021/02/22(月),125,AFｾｯﾄ)ミロ,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥150,1,¥150
2021/02/22(月),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥450,2,¥900
2021/02/22(月),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",2,"¥2,000"
2021/02/22(月),171,TO)魚生(イーサン),39,イベント,41,春節,,,,,,,"¥2,688",1,"¥2,688"
2021/02/24(水),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",1,"¥1,100"
2021/02/24(水),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥900,6,"¥5,400"
2021/02/24(水),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥900,2,"¥1,800"
2021/02/24(水),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,6,¥900
2021/02/24(水),57,TO)カレーラクサ麺,15,テイクアウト,6,L)麺,,,,,,,¥900,1,¥900
2021/02/24(水),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥900,1,¥900
2021/02/24(水),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,3,¥450
2021/02/24(水),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,1,¥150
2021/02/24(水),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥200,2,¥400
2021/02/24(水),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",3,"¥3,000"
2021/02/25(木),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",2,"¥2,200"
2021/02/25(木),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥900,5,"¥4,500"
2021/02/25(木),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥900,3,"¥2,700"
2021/02/25(木),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥900,3,"¥2,700"
2021/02/25(木),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,2,¥300
2021/02/25(木),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/02/25(木),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥350,1,¥350
2021/02/25(木),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥900,1,¥900
2021/02/25(木),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥900,1,¥900
2021/02/25(木),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥900,1,¥900
2021/02/25(木),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,9,"¥1,350"
2021/02/25(木),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥150,3,¥450
2021/02/25(木),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥390,2,¥780
2021/02/25(木),119,全粒粉単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥450,1,¥450
2021/02/25(木),124,AFｾｯﾄ)テータリック,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥150,2,¥300
2021/02/25(木),145,TO)マレーシア風漬物,15,テイクアウト,21,TO)弁当,,,,,,,¥350,1,¥350
2021/02/25(木),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",3,"¥3,000"
2021/02/25(木),169,TO) 擂茶,15,テイクアウト,21,TO)弁当,,,,,,,"¥1,000",2,"¥2,000"
2021/02/26(金),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",2,"¥2,200"
2021/02/26(金),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥900,4,"¥3,600"
2021/02/26(金),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥900,1,¥900
